Date,Taluk,Population,Density,Disease,Cases,Recoveries,Deaths,R0,Temperature,Humidity,Rainfall,Hospital Capacity,ICU Beds,Ventilators,Daily Tests,Vaccination Rate,Avg Income,Below Poverty Line,Air Quality Index,Waterborne Cases,Income,Poverty Rate,Latitude,Longitude,Mobility Index
2025-02-11,Thanjavur,302035,1695.28,Hepatitis A,116,111,1,1.33,31.17,48.26,61.07,427,36,13,1584,0.45,131686,35878,142,26,131686,11.88,8.07597,77.26229,0.58
2025-02-11,Thanjavur,280411,2836.24,H1N1,124,121,2,1.08,33.95,66.68,26.09,457,77,8,1947,0.8,486655,13858,71,1,486655,4.94,13.034,80.38207,0.64
2025-02-11,Thanjavur,930200,630.13,Tuberculosis,199,196,2,1.75,38.74,60.93,181.61,871,5,6,1157,0.79,151912,46069,173,25,151912,4.95,12.19586,80.46903,0.47
2025-02-12,Thanjavur,366699,2471.17,COVID-19,284,273,5,1.54,27.14,45.3,93.63,882,78,40,1640,0.86,203812,25356,115,36,203812,6.91,8.03459,80.16173,0.68
2025-02-12,Thanjavur,252775,1492.67,Dengue,356,353,2,2.25,31.22,58.23,75.98,590,93,13,595,0.91,438053,17441,181,14,438053,6.9,12.27168,80.21017,0.8
2025-02-12,Thanjavur,755627,1390.87,Cholera,305,292,4,2.07,35.16,43.59,47.6,403,94,35,301,0.63,367073,22939,77,0,367073,3.04,11.05103,79.18159,0.9
2025-02-12,Thanjavur,538310,1574.19,Typhoid,215,208,2,1.93,39.6,70.03,150.49,686,79,37,1867,0.91,338352,4153,59,40,338352,0.77,8.67278,76.16782,0.31
2025-02-12,Thanjavur,626963,2829.31,Influenza,298,284,5,2.43,25.47,47.26,137.02,209,64,42,1422,0.54,81518,12870,95,34,81518,2.05,11.08195,80.44501,0.5
2025-02-12,Thanjavur,389077,713.8,Malaria,180,169,2,2.1,26.85,57.3,12.21,305,62,5,1682,0.77,390771,28797,114,0,390771,7.4,9.22492,77.47397,0.23
2025-02-12,Thanjavur,748072,1513.05,Hepatitis A,123,122,1,1.83,37.67,79.34,13.59,336,55,20,1057,0.93,266118,15402,155,48,266118,2.06,9.9937,79.413,0.71
2025-02-12,Thanjavur,650926,1572.18,H1N1,314,311,1,2.35,37.33,67.28,90.2,981,51,29,1644,0.81,223346,16478,167,15,223346,2.53,13.14852,77.8659,0.25
2025-02-12,Thanjavur,582117,2478.08,Tuberculosis,212,205,2,1.96,32.24,81.51,47.88,427,26,24,879,0.75,401000,43466,173,34,401000,7.47,11.35378,76.70692,0.76
2025-02-13,Thanjavur,525875,1374.31,COVID-19,175,165,1,1.12,30.31,74.1,83.0,551,92,43,1823,0.83,453884,31846,176,20,453884,6.06,10.50875,76.67101,0.61
2025-02-13,Thanjavur,393209,778.42,Dengue,147,143,0,1.2,25.98,63.91,166.35,240,7,25,230,0.52,202615,23467,79,40,202615,5.97,11.85951,78.55079,0.28
2025-02-13,Thanjavur,884304,2363.85,Cholera,254,252,2,1.14,33.86,41.11,78.05,661,8,40,995,0.48,368014,17164,55,7,368014,1.94,11.30292,79.30938,0.72
2025-02-13,Thanjavur,460822,532.6,Typhoid,252,246,1,2.37,25.55,77.77,141.28,586,75,32,119,0.49,381635,21248,66,23,381635,4.61,11.00677,77.21018,0.67
2025-02-13,Thanjavur,872880,1662.11,Influenza,202,196,2,2.19,32.53,57.09,196.05,272,78,47,993,0.83,216579,2356,87,46,216579,0.27,12.29921,76.53444,0.98
2025-02-13,Thanjavur,950136,2810.82,Malaria,126,124,2,1.69,32.61,59.38,132.16,723,54,27,588,0.62,227517,4928,50,10,227517,0.52,8.0711,78.73976,0.45
2025-02-13,Thanjavur,176096,2852.02,Hepatitis A,166,156,2,1.79,35.61,47.04,31.58,723,67,48,1687,0.38,281097,31291,59,29,281097,17.77,9.50708,77.7971,0.88
2025-02-13,Thanjavur,884120,1328.12,H1N1,266,260,2,0.95,29.04,41.14,14.86,69,69,19,114,0.61,185260,23874,149,46,185260,2.7,9.98614,79.00619,0.93
2025-02-13,Thanjavur,695032,2290.13,Tuberculosis,79,70,0,1.0,39.18,68.15,70.04,950,6,33,1119,0.63,480899,40191,51,39,480899,5.78,9.2793,80.14683,0.21
2025-02-14,Thanjavur,418933,1311.82,COVID-19,259,246,4,1.64,30.89,45.24,159.73,723,22,20,1518,0.42,255095,24224,182,46,255095,5.78,12.4254,77.39162,0.78
2025-02-14,Thanjavur,441971,2494.93,Dengue,290,281,5,1.45,35.41,77.87,43.93,65,44,12,1160,0.38,97393,8164,118,23,97393,1.85,10.96097,78.3068,0.8
2025-02-14,Thanjavur,447034,710.92,Cholera,301,292,3,1.67,39.46,84.71,37.31,771,58,36,1804,0.58,343434,14496,199,32,343434,3.24,11.32868,76.62141,0.98
2025-02-14,Thanjavur,154976,2922.9,Typhoid,268,263,2,1.53,31.24,65.29,51.6,953,29,21,782,0.69,490887,36213,193,14,490887,23.37,11.05786,77.76744,0.43
2025-02-14,Thanjavur,962586,2955.98,Influenza,135,129,1,1.45,29.7,88.6,95.72,628,45,12,778,0.42,449266,37624,124,9,449266,3.91,12.77998,79.99957,0.48
2025-02-14,Thanjavur,837218,1047.16,Malaria,132,127,2,1.47,33.72,71.21,140.37,173,81,35,1949,0.48,141335,30033,118,20,141335,3.59,11.67295,78.85228,0.88
2025-02-14,Thanjavur,536029,1535.55,Hepatitis A,124,119,2,1.44,31.71,89.13,37.81,484,34,21,907,0.51,334083,26634,76,9,334083,4.97,10.78849,79.9714,0.59
2025-02-14,Thanjavur,157288,2790.96,H1N1,18,13,0,0.9,31.0,82.13,196.27,639,68,28,1021,0.8,238496,31057,53,36,238496,19.75,11.85892,77.21399,0.34
2025-02-14,Thanjavur,828853,809.05,Tuberculosis,146,137,2,1.49,39.83,86.64,140.93,505,46,19,1427,0.82,410313,36493,162,14,410313,4.4,10.93705,79.79801,0.77
2025-02-15,Thanjavur,618801,2271.57,COVID-19,307,296,4,1.36,36.9,47.31,139.93,423,25,32,1321,0.4,325693,17875,182,18,325693,2.89,10.86806,76.93079,0.45
2025-02-15,Thanjavur,655190,778.56,Dengue,253,250,2,1.71,34.23,50.87,198.11,539,54,16,1747,0.31,298056,10515,111,1,298056,1.6,10.76025,77.24525,0.94
2025-02-15,Thanjavur,578658,2835.34,Cholera,326,313,5,2.43,39.29,68.63,62.17,481,58,45,1200,0.92,226713,33361,143,29,226713,5.77,12.58655,77.65341,0.8
2025-02-15,Thanjavur,957409,1634.49,Typhoid,209,205,2,2.42,31.27,58.98,111.24,61,28,18,759,0.81,471910,30698,63,41,471910,3.21,11.40613,78.56103,0.33
2025-02-15,Thanjavur,803753,651.49,Influenza,83,73,1,1.14,32.96,73.85,60.81,231,12,35,862,0.76,394137,31290,140,13,394137,3.89,10.13684,79.63736,0.33
2025-02-15,Thanjavur,51903,2797.38,Malaria,53,44,1,1.15,25.14,75.78,128.42,96,52,17,595,0.79,448896,21721,177,26,448896,41.85,10.90058,77.80609,0.6
2025-02-15,Thanjavur,437333,915.66,Hepatitis A,177,170,2,1.92,28.03,79.97,87.93,370,24,37,1872,0.56,480782,7391,83,19,480782,1.69,8.87792,76.49779,0.49
2025-02-15,Thanjavur,933506,756.59,H1N1,269,263,2,1.27,34.06,60.3,133.28,275,74,26,1477,0.58,363778,49123,108,1,363778,5.26,8.34397,80.21932,0.95
2025-02-15,Thanjavur,191346,2530.77,Tuberculosis,114,110,2,1.23,35.15,56.89,142.53,706,76,35,608,0.59,167178,43563,87,35,167178,22.77,8.93101,76.83,0.32
2025-02-16,Thanjavur,666892,2020.13,COVID-19,281,274,3,1.52,38.6,52.87,91.43,925,70,10,352,0.74,145662,28189,70,26,145662,4.23,13.42626,78.20139,0.23
2025-02-16,Thanjavur,850451,1631.95,Dengue,305,300,3,1.86,33.96,67.1,108.26,942,22,26,1119,0.33,361216,46400,73,23,361216,5.46,8.55517,76.06098,0.79
2025-02-16,Thanjavur,390803,2536.72,Cholera,348,336,3,2.43,32.44,43.24,176.77,842,63,16,823,0.69,445267,11679,96,1,445267,2.99,13.18457,77.47937,0.91
2025-02-16,Thanjavur,488363,636.32,Typhoid,241,233,2,2.02,34.1,87.02,115.78,609,71,5,1232,0.72,371246,14477,155,15,371246,2.96,10.58904,76.46082,0.97
2025-02-16,Thanjavur,954389,829.91,Influenza,190,184,3,1.93,36.62,77.04,199.97,534,95,30,1076,0.3,352495,44577,140,5,352495,4.67,10.8196,77.27225,0.61
2025-02-16,Thanjavur,444219,1409.43,Malaria,216,209,3,2.28,36.06,82.73,125.12,893,95,39,1810,0.48,416226,39710,53,40,416226,8.94,13.05554,80.1482,1.0
2025-02-16,Thanjavur,53512,2034.18,Hepatitis A,85,84,1,1.03,31.37,42.47,79.58,840,44,24,1713,0.61,235075,15469,136,29,235075,28.91,8.15424,76.15301,0.61
2025-02-16,Thanjavur,159087,2341.31,H1N1,184,177,2,2.0,27.86,46.82,65.29,668,89,15,653,0.89,243328,3747,140,36,243328,2.36,8.32976,77.69375,0.21
2025-02-16,Thanjavur,193008,1012.67,Tuberculosis,165,163,0,1.35,25.77,54.77,18.95,310,79,38,1872,0.31,461433,22868,92,36,461433,11.85,12.75388,79.84535,0.26
2025-02-17,Thanjavur,83448,897.14,COVID-19,190,186,2,1.29,32.99,50.65,0.89,200,8,12,1206,0.62,119885,8722,59,40,119885,10.45,10.66889,76.58483,0.7
2025-02-17,Thanjavur,749995,2274.75,Dengue,318,315,3,1.54,34.7,78.59,20.36,171,27,18,330,0.66,206720,25557,179,39,206720,3.41,11.66767,77.11386,0.95
2025-02-17,Thanjavur,529736,1369.92,Cholera,208,199,3,1.54,27.5,40.34,66.45,258,14,19,1826,0.41,200372,11540,79,4,200372,2.18,10.0719,78.02834,0.4
2025-02-17,Thanjavur,857868,2756.67,Typhoid,151,147,1,1.14,28.34,83.87,131.22,355,80,7,1130,0.61,479195,42965,156,6,479195,5.01,12.24132,78.65207,0.57
2025-02-17,Thanjavur,241372,2021.58,Influenza,152,144,2,1.08,25.73,66.25,97.42,77,25,47,1729,0.64,261983,46949,119,26,261983,19.45,8.86979,78.16602,0.52
2025-02-17,Thanjavur,466730,822.87,Malaria,169,160,2,0.98,29.86,63.38,111.04,168,75,36,317,0.51,105342,10510,79,23,105342,2.25,12.43505,77.52279,0.51
2025-02-17,Thanjavur,895968,1991.15,Hepatitis A,172,168,2,2.36,29.31,44.79,30.83,57,7,13,1099,0.55,268180,12599,106,43,268180,1.41,13.29777,77.83845,0.46
2025-02-17,Thanjavur,951649,2335.8,H1N1,312,304,2,1.54,34.15,54.18,116.65,712,78,44,1159,0.6,313244,36048,153,1,313244,3.79,12.73536,76.91878,0.61
2025-02-17,Thanjavur,961935,1608.47,Tuberculosis,146,141,1,2.01,30.61,44.52,9.83,260,19,45,1668,0.9,91475,29021,124,23,91475,3.02,12.3934,76.93261,0.36
2025-02-18,Thanjavur,536122,1493.62,COVID-19,276,271,4,0.85,28.55,42.87,134.78,553,5,34,1639,0.39,415393,34472,128,21,415393,6.43,11.45632,77.14693,0.22
2025-02-18,Thanjavur,385616,636.94,Dengue,356,345,4,1.94,27.47,69.65,37.26,162,77,38,759,0.65,312788,43390,149,48,312788,11.25,8.55752,77.39047,0.99
2025-02-18,Thanjavur,493168,1477.72,Cholera,101,93,0,1.28,28.05,60.2,105.52,365,45,29,1258,0.63,347113,20795,74,14,347113,4.22,12.85584,78.83019,0.25
2025-02-18,Thanjavur,774294,2234.76,Typhoid,198,193,3,1.74,37.82,56.78,125.84,311,7,16,1246,0.48,202472,5452,123,0,202472,0.7,12.62841,79.28642,1.0
2025-02-18,Thanjavur,486958,2325.26,Influenza,271,265,5,2.33,32.31,54.92,4.3,851,95,41,1596,0.45,440111,7346,53,18,440111,1.51,9.63987,77.53726,0.33
2025-02-18,Thanjavur,235981,1221.09,Malaria,126,119,1,1.55,39.75,66.38,196.82,578,65,34,868,0.84,82693,45491,172,44,82693,19.28,9.42839,79.31967,0.66
2025-02-18,Thanjavur,590282,2689.08,Hepatitis A,104,99,1,1.57,33.81,42.29,134.97,86,48,18,1815,0.5,306289,31248,74,27,306289,5.29,8.56022,77.55891,0.36
2025-02-18,Thanjavur,716105,1045.93,H1N1,373,371,2,2.27,30.18,89.1,58.96,170,75,14,489,0.58,318494,43736,141,5,318494,6.11,8.42184,79.77042,0.45
2025-02-18,Thanjavur,403087,576.46,Tuberculosis,89,88,0,1.1,25.57,43.09,167.07,863,43,43,181,0.48,482389,43950,164,7,482389,10.9,8.59096,77.21703,0.41
2025-02-19,Thanjavur,255752,2797.27,COVID-19,182,173,3,1.45,30.46,59.24,7.26,64,45,33,1711,0.83,81062,15264,146,41,81062,5.97,10.89704,77.73211,0.6
2025-02-19,Thanjavur,534727,1874.01,Dengue,224,220,1,2.0,33.61,42.31,10.12,107,75,23,1372,0.67,341988,35314,174,18,341988,6.6,8.61817,79.23236,0.62
2025-02-19,Thanjavur,210789,2958.59,Cholera,244,240,1,1.7,34.84,80.81,193.87,319,70,44,1313,0.91,254656,46603,66,18,254656,22.11,9.6992,78.44856,0.24
2025-02-19,Thanjavur,749802,2271.35,Typhoid,323,314,2,2.19,32.13,53.07,8.83,581,17,28,958,0.48,87198,49431,198,30,87198,6.59,8.77019,76.32558,0.36
2025-02-19,Thanjavur,964187,2153.96,Influenza,159,149,1,1.58,27.46,43.65,38.59,726,52,22,1213,0.58,81161,4459,161,18,81161,0.46,12.31948,78.04162,0.25
2025-02-19,Thanjavur,483800,2466.37,Malaria,218,213,3,2.12,39.4,43.57,74.59,730,94,9,1974,0.6,461874,37158,178,4,461874,7.68,12.40533,80.07731,0.82
2025-02-19,Thanjavur,454419,1103.95,Hepatitis A,97,90,0,1.5,32.29,79.53,143.23,927,68,41,524,0.84,256324,18504,128,40,256324,4.07,9.98393,79.57378,0.31
2025-02-19,Thanjavur,207310,1737.54,H1N1,204,200,2,1.18,27.85,85.31,14.77,763,62,7,982,0.58,210977,1449,193,1,210977,0.7,8.0087,78.73585,0.51
2025-02-19,Thanjavur,578347,2144.96,Tuberculosis,186,177,2,1.45,28.88,52.83,91.45,811,6,49,1339,0.32,299121,30969,146,4,299121,5.35,8.55192,77.97746,0.5
2025-02-20,Thanjavur,319024,1668.89,COVID-19,308,305,2,2.12,33.89,46.58,116.46,863,38,39,193,0.9,203383,48353,188,39,203383,15.16,12.89239,79.17123,0.8
2025-02-20,Thanjavur,131124,2624.95,Dengue,211,202,2,1.69,34.61,73.5,112.39,411,45,42,501,0.43,111342,39765,123,40,111342,30.33,9.25271,78.0722,0.86
2025-02-20,Thanjavur,378874,783.44,Cholera,260,252,2,2.49,26.63,56.69,188.43,95,42,9,1476,0.82,92986,19107,157,27,92986,5.04,9.62865,77.55539,0.59
2025-02-20,Thanjavur,770806,2629.18,Typhoid,108,107,1,0.86,31.82,54.47,59.2,567,17,12,415,0.9,263234,44323,119,28,263234,5.75,10.49134,76.35968,0.73
2025-02-20,Thanjavur,967394,2530.78,Influenza,99,94,1,1.07,29.99,83.08,190.4,239,47,45,1188,0.67,423800,10614,130,49,423800,1.1,12.22179,76.00539,0.79
2025-02-20,Thanjavur,351019,804.68,Malaria,71,69,0,0.84,31.06,82.88,133.48,332,8,34,646,0.79,89575,42590,143,41,89575,12.13,8.07054,76.90007,0.99
2025-02-20,Thanjavur,144832,1359.82,Hepatitis A,184,179,2,2.1,34.32,85.29,64.24,475,10,16,720,0.31,181388,1826,167,22,181388,1.26,9.61711,79.41119,0.41
2025-02-20,Thanjavur,594263,626.68,H1N1,121,118,2,1.15,28.65,47.84,60.76,580,7,35,1600,0.85,155685,39700,152,5,155685,6.68,8.01151,80.40231,0.47
2025-02-20,Thanjavur,876359,1540.52,Tuberculosis,247,236,4,2.1,32.21,86.44,41.53,737,31,12,1241,0.76,225939,48676,51,21,225939,5.55,8.24851,78.96221,0.78
2025-02-21,Thanjavur,690284,2105.16,COVID-19,386,378,2,2.3,26.87,81.08,159.59,689,68,10,671,0.45,161012,1138,199,46,161012,0.16,11.07798,76.64111,0.59
2025-02-21,Thanjavur,322802,2846.99,Dengue,168,159,1,1.46,31.16,71.72,52.34,648,51,39,173,0.73,451060,1125,123,34,451060,0.35,11.16222,76.49285,0.88
2025-02-21,Thanjavur,679056,612.27,Cholera,297,283,5,2.22,25.55,44.6,47.37,200,41,17,430,0.66,478338,12237,80,25,478338,1.8,11.42817,77.95208,0.99
2025-02-21,Thanjavur,588618,1708.13,Typhoid,167,162,1,1.26,33.25,64.33,188.36,710,7,37,1129,0.79,323331,4807,116,14,323331,0.82,11.12025,76.0687,0.36
2025-02-21,Thanjavur,876524,671.09,Influenza,128,118,2,1.97,37.67,51.95,11.59,612,30,41,211,0.8,496371,19818,148,30,496371,2.26,11.18296,77.69283,0.21
2025-02-21,Thanjavur,258216,937.97,Malaria,149,146,1,1.0,36.2,45.9,89.82,80,54,17,778,0.31,316041,9003,196,21,316041,3.49,12.00816,78.44347,0.98
2025-02-21,Thanjavur,934637,1429.86,Hepatitis A,122,120,1,2.07,35.06,87.18,48.25,185,55,19,504,0.86,292443,34429,166,37,292443,3.68,12.98044,79.15493,0.89
2025-02-21,Thanjavur,781469,1375.87,H1N1,210,207,1,1.68,25.97,73.4,146.52,298,23,23,276,0.82,485371,16935,71,46,485371,2.17,10.00674,78.7571,0.95
2025-02-21,Thanjavur,661745,2932.75,Tuberculosis,136,130,2,1.11,29.37,65.46,168.17,424,5,45,1406,0.33,428206,25044,60,46,428206,3.78,8.32619,76.21504,0.6
2025-02-22,Thanjavur,174228,1695.43,COVID-19,513,505,8,2.31,31.11,56.39,19.86,801,77,29,739,0.37,280046,3991,129,20,280046,2.29,9.1845,79.55132,0.93
2025-02-22,Thanjavur,697969,2457.33,Dengue,368,362,2,2.21,26.28,67.56,162.04,100,57,5,1820,0.42,203578,28388,107,31,203578,4.07,10.30807,77.12511,0.69
2025-02-22,Thanjavur,693900,815.12,Cholera,116,113,1,1.0,25.14,59.04,145.17,386,60,46,1028,0.65,396286,20611,149,1,396286,2.97,9.9216,78.90377,0.45
2025-02-22,Thanjavur,405077,2244.06,Typhoid,304,301,3,2.43,27.72,52.22,114.16,408,53,34,1238,0.87,388096,41652,67,4,388096,10.28,8.65821,77.9094,0.9
2025-02-22,Thanjavur,462571,786.19,Influenza,99,90,0,1.36,30.26,70.8,22.45,193,97,16,1149,0.67,417257,5645,146,12,417257,1.22,12.96033,78.10665,0.45
2025-02-22,Thanjavur,576587,683.84,Malaria,50,46,0,0.85,32.71,50.62,30.49,59,15,20,1631,0.53,401623,20234,63,7,401623,3.51,11.50488,78.97733,1.0
2025-02-22,Thanjavur,628008,1066.88,Hepatitis A,111,109,1,1.38,39.68,51.45,6.92,203,44,25,555,0.56,194420,21081,175,10,194420,3.36,10.71177,76.02753,0.25
2025-02-22,Thanjavur,202354,1883.59,H1N1,265,252,4,1.99,36.97,70.31,69.28,957,16,48,427,0.52,155182,2323,55,4,155182,1.15,11.22812,77.55697,0.96
2025-02-22,Thanjavur,953480,1465.84,Tuberculosis,163,155,2,1.72,32.99,77.3,76.75,932,17,31,954,0.83,121541,21624,70,9,121541,2.27,13.1734,77.762,0.61
2025-02-23,Thanjavur,267670,2056.3,COVID-19,264,262,2,0.94,32.51,63.12,64.03,435,67,30,1913,0.31,340869,5847,55,44,340869,2.18,13.05371,78.24695,0.92
2025-02-23,Thanjavur,561898,2667.03,Dengue,212,206,2,0.92,35.95,54.81,181.7,134,9,5,1007,0.67,231807,45289,104,48,231807,8.06,9.46589,78.98607,0.25
2025-02-23,Thanjavur,650565,1527.76,Cholera,188,185,1,2.09,35.68,81.72,99.46,304,90,36,601,0.84,261685,42900,146,44,261685,6.59,10.563,80.06579,0.29
2025-02-23,Thanjavur,358672,2057.93,Typhoid,164,163,1,1.56,37.29,60.26,89.79,454,76,15,1171,0.45,103658,12591,149,22,103658,3.51,10.82439,77.33068,0.43
2025-02-23,Thanjavur,738927,2769.21,Influenza,132,126,1,1.02,32.52,69.08,12.2,845,37,37,1773,0.52,435970,19280,141,45,435970,2.61,9.9172,79.05376,0.66
2025-02-23,Thanjavur,706471,1906.43,Malaria,88,83,0,1.05,35.3,59.32,49.86,764,16,30,439,0.86,342813,1386,134,49,342813,0.2,10.87583,79.63835,0.27
2025-02-23,Thanjavur,558042,1047.75,Hepatitis A,242,233,4,2.45,38.68,48.97,187.4,940,73,38,273,0.4,455955,44274,118,16,455955,7.93,8.08493,76.91096,0.3
2025-02-23,Thanjavur,959374,2148.21,H1N1,243,238,4,2.13,35.83,74.44,22.57,309,6,16,381,0.88,168991,26492,187,34,168991,2.76,10.66223,78.71168,0.48
2025-02-23,Thanjavur,809277,2410.88,Tuberculosis,230,221,3,1.99,25.8,61.95,115.43,60,9,17,117,0.52,167771,36383,185,49,167771,4.5,8.80064,76.3761,0.53
2025-02-24,Thanjavur,902799,1150.71,COVID-19,338,327,5,2.03,29.1,85.1,6.86,618,55,32,193,0.57,350660,26005,179,32,350660,2.88,11.56861,77.3867,0.48
2025-02-24,Thanjavur,891551,2873.1,Dengue,163,160,1,1.01,26.07,50.07,84.0,885,64,22,1870,0.94,214126,4177,87,11,214126,0.47,9.43423,76.14308,0.23
2025-02-24,Thanjavur,468895,2972.66,Cholera,172,163,1,1.02,38.98,50.18,148.0,257,28,46,258,0.72,239730,18349,67,13,239730,3.91,11.77006,77.68148,0.31
2025-02-24,Thanjavur,747335,1975.06,Typhoid,235,231,1,2.23,39.23,69.93,120.91,754,17,21,167,0.58,104751,33464,166,36,104751,4.48,12.26838,76.47089,0.99
2025-02-24,Thanjavur,727366,1068.09,Influenza,191,186,2,2.33,32.84,72.03,18.03,382,72,23,1874,0.73,153546,30508,122,13,153546,4.19,8.16279,78.36677,0.3
2025-02-24,Thanjavur,688049,2209.45,Malaria,129,127,2,1.2,38.25,59.71,47.1,874,72,42,1820,0.63,188151,39555,67,36,188151,5.75,11.63814,76.17104,0.76
2025-02-24,Thanjavur,94973,2508.52,Hepatitis A,159,150,2,1.46,37.95,65.0,12.69,794,46,46,847,0.34,305846,43826,166,13,305846,46.15,11.74378,79.41703,0.43
2025-02-24,Thanjavur,166897,1273.02,H1N1,247,235,4,1.01,27.03,63.39,54.72,977,96,43,258,0.53,249595,23879,160,45,249595,14.31,10.42659,76.94635,0.49
2025-02-24,Thanjavur,930077,2604.94,Tuberculosis,98,96,0,0.93,32.72,77.31,89.69,631,29,9,555,0.65,281187,28696,63,41,281187,3.09,10.9239,76.99299,0.98
2025-02-25,Thanjavur,89962,2046.79,COVID-19,458,449,3,2.41,34.58,68.1,129.2,405,97,16,1918,0.47,128858,48567,172,10,128858,53.99,11.92254,79.39875,0.52
2025-02-25,Thanjavur,477596,1109.19,Dengue,108,101,1,1.36,28.82,89.88,173.8,897,40,44,1213,0.85,482364,10055,121,38,482364,2.11,8.396,80.23167,0.39
2025-02-25,Thanjavur,299912,1350.26,Cholera,305,293,3,1.61,36.56,71.73,121.82,474,89,19,152,0.34,156523,38028,167,5,156523,12.68,12.71994,76.06299,0.96
2025-02-25,Thanjavur,564295,1469.22,Typhoid,271,266,4,2.35,35.22,51.64,81.49,699,68,8,1127,0.91,265744,42608,60,44,265744,7.55,11.23767,76.90674,0.78
2025-02-25,Thanjavur,332374,1078.4,Influenza,165,161,1,1.27,31.54,75.97,106.02,496,53,26,984,0.77,448178,6521,102,38,448178,1.96,11.48071,77.67012,0.35
2025-02-25,Thanjavur,773339,2227.51,Malaria,118,117,0,1.21,25.97,41.46,3.69,205,28,43,856,0.33,153446,14892,166,13,153446,1.93,10.96899,79.17578,0.45
2025-02-25,Thanjavur,343249,2472.23,Hepatitis A,147,140,2,2.07,25.1,81.62,99.86,854,32,36,1498,0.32,475535,35210,128,36,475535,10.26,12.76224,79.35628,0.2
2025-02-25,Thanjavur,478335,713.88,H1N1,155,153,2,1.05,29.74,79.82,116.83,558,79,28,467,0.4,205821,2221,185,48,205821,0.46,9.1778,76.11624,0.61
2025-02-25,Thanjavur,754796,2454.68,Tuberculosis,246,239,3,2.17,32.04,40.45,1.45,303,9,17,1791,0.31,92383,26758,63,30,92383,3.55,8.46596,79.10078,0.27
2025-02-26,Thanjavur,762800,2544.26,COVID-19,368,361,6,2.43,31.8,45.39,67.82,336,88,22,131,0.41,445837,24939,50,28,445837,3.27,9.72606,80.34514,0.88
2025-02-26,Thanjavur,848378,1136.75,Dengue,276,264,3,1.84,29.85,48.17,108.29,75,79,17,225,0.69,368465,19329,188,40,368465,2.28,10.87777,80.44916,0.34
2025-02-26,Thanjavur,692118,1614.71,Cholera,323,318,5,2.36,25.65,64.07,191.82,803,24,5,1577,0.63,180032,22314,101,33,180032,3.22,11.67549,79.75322,0.74
2025-02-26,Thanjavur,109008,1207.35,Typhoid,125,117,2,0.82,36.55,80.98,13.08,882,16,48,1155,0.67,126263,14590,132,10,126263,13.38,11.79909,78.93771,0.33
2025-02-26,Thanjavur,65515,2961.99,Influenza,117,113,1,1.15,36.67,44.73,163.94,319,57,19,319,0.49,414490,17316,184,24,414490,26.43,10.72476,80.1029,0.25
2025-02-26,Thanjavur,971632,2995.3,Malaria,161,154,2,2.26,29.79,89.7,51.25,63,89,48,317,0.92,367363,19662,174,8,367363,2.02,9.53372,80.44759,0.93
2025-02-26,Thanjavur,703379,698.33,Hepatitis A,148,139,1,1.92,35.84,56.55,42.18,768,88,45,1752,0.6,411699,28416,90,43,411699,4.04,11.33133,80.43176,0.57
2025-02-26,Thanjavur,451033,1625.08,H1N1,142,139,2,0.9,34.42,49.44,3.33,842,9,32,1235,0.64,92353,40779,186,9,92353,9.04,9.87746,78.76947,0.87
2025-02-26,Thanjavur,136325,2473.01,Tuberculosis,215,203,3,1.51,27.99,62.03,129.27,728,76,7,789,0.44,120278,9725,159,45,120278,7.13,11.32922,76.58395,0.81
2025-02-27,Thanjavur,407161,746.88,COVID-19,220,213,1,1.49,25.04,46.34,33.94,186,29,13,768,0.49,266270,47704,124,4,266270,11.72,9.84071,79.41771,0.24
2025-02-27,Thanjavur,988524,1256.69,Dengue,432,423,2,1.5,38.06,51.56,180.88,477,60,27,508,0.58,330504,48762,61,0,330504,4.93,12.01429,78.6361,0.9
2025-02-27,Thanjavur,665935,593.07,Cholera,302,297,2,2.42,28.11,48.68,188.76,925,16,25,425,0.51,249428,6928,131,19,249428,1.04,12.2696,77.52702,0.6
2025-02-27,Thanjavur,166206,1346.78,Typhoid,257,251,4,2.05,28.44,75.36,120.97,520,59,29,1978,0.47,215587,5992,154,16,215587,3.61,12.54177,76.02477,0.61
2025-02-27,Thanjavur,260276,2368.67,Influenza,157,151,1,2.21,35.83,69.22,166.61,754,72,16,1565,0.5,140623,42723,55,43,140623,16.41,10.88218,77.69114,0.25
2025-02-27,Thanjavur,156826,574.11,Malaria,77,72,0,1.3,35.51,63.71,62.95,148,70,43,588,0.7,361551,26905,183,16,361551,17.16,10.65147,79.31057,0.43
2025-02-27,Thanjavur,554854,717.19,Hepatitis A,84,84,0,1.2,37.43,63.42,18.5,678,31,12,1765,0.71,356055,24346,154,4,356055,4.39,9.64668,78.26061,0.48
2025-02-27,Thanjavur,881108,1839.78,H1N1,225,216,3,2.14,37.23,41.23,56.3,942,69,30,1487,0.92,210035,25601,158,10,210035,2.91,10.64392,78.20841,0.37
2025-02-27,Thanjavur,166449,2027.68,Tuberculosis,205,194,2,1.73,37.85,55.43,53.62,835,16,18,259,0.41,451897,31917,172,43,451897,19.18,11.04364,76.69595,0.33
2025-02-28,Thanjavur,95793,607.04,COVID-19,369,360,6,2.22,33.51,50.01,145.1,874,33,45,1270,0.57,372921,12204,62,48,372921,12.74,9.82125,79.12608,1.0
